5231,Universal Airlines,,PNA,United States,N
5239,US Airports Air Charter,,UCH,United States,N
5242,UFS,,UFS,United States,N
5248,Universal Jet Aviation,,UJT,United States,N
5255,Ultrair,,ULT,United States,N
5258,Union Flights,,UNF,United States,N
5263,United Parcel Service,5X,UPS,United States,N
5265,US Airways,US,USA,United States,Y
5266,US Check Airlines,,USC,United States,N
5267,USAfrica Airways,,USF,United States,N
5268,US Helicopter,,USH,United States,Y
5269,US Jet,,USJ,United States,N
5270,US Express,,USX,United States,N
5276,Universal Airways,,UVA,United States,N
5279,United States Air Force,,AIO,United States,Y
5283,Universal Airlines,,WEC,United States,N
5284,US Helicopter Corporation,UH,,United States,Y
5292,Vacationair,,VAC,Canada,N
5300,Vanguard Airlines,,VGD,United States,N
5307,Voyageur Airways,VC,VAL,Canada,N
5313,VIA Rail Canada,2R,,Canada,N
5315,Viscount Air Service,,VCT,United States,N
5318,VIP Air Charter,,FXF,United States,N
5324,Volare Air Charter Company,,VCM,United States,N
5331,Virgin America,VX,VRD,United States,Y
5332,Vieques Air Link,,VES,United States,N
5349,Vistajet,,VJT,Canada,N
5356,Vero Monmouth Airlines,,VMA,United States,N
5371,Vision Airways Corporation,,VSN,Canada,N
5374,Virign Islands Seaplane Shuttle,,VSS,United States,N
5384,Viking Express,,WCY,United States,N
5388,WRA Inc,,WRR,United States,N
5389,WSI Corporation,,XWS,United States,N
5390,Walmart Aviation,,CGG,United States,N
5391,Walsten Air Services,,WAS,Canada,N
5393,Wapiti Aviation,,WPT,Canada,N
5394,Warbelow's Air Ventures,,WAV,United States,N
5396,Wasaya Airways,,WSG,Canada,N
5400,Welch Aviation,,TDB,United States,N
5411,West Coast Air,8O,,Canada,Y
5415,West Wind Aviation,,WEW,Canada,N
5416,WestJet,WS,WJA,Canada,Y
5419,Westair Industries,,PCM,United States,N
5420,Westcoast Energy,,BLK,Canada,N
5422,Western Air Couriers,,NPC,United States,N
5423,Western Air Express,,WAE,United States,N
5424,Western Airlines,WA,WAL,United States,Y
5425,Western Arctic Air,,WAL,Canada,N
5426,Western Aviators,,WTV,United States,N
5427,Western Express Air Lines,,WES,Canada,N
5428,Western Pacific Airlines,,KMR,United States,N
5431,Westgates Airlines,,WSA,United States,N
5433,Westpoint Air,,WTP,Canada,N
5434,Westward Airways,CN,WWD,United States,N
5437,White River Air Services,,WRA,Canada,N
5440,Wiggins Airways,,WIG,United States,N
5442,Wilbur's Flight Operations,,WFO,United States,N
5443,Williams Air,,WLS,United States,N
5446,Winair,,WNA,United States,N
5448,Wind Spirit Air,,WSI,United States,N
5453,Wings Airways,,WAW,United States,N
5455,Wings Express,,WEX,United States,N
5456,Wings of Alaska,K5,WAK,United States,N
5459,Wisconsin Air National Guard,,WAG,United States,N
5460,Wisman Aviation,,WSM,United States,N
5465,World Airways,WO,WOA,United States,Y
5466,World Weatherwatch,,XWW,Canada,N
5468,Worldspan,1P,,United States,N
5469,Worldwide Air Charter Systems,,CSW,Canada,N
5471,Worldwide Jet Charter,,WWI,United States,N
5472,Wright Air Lines,,WRT,United States,N
5473,Wright Air Service,8V,WRF,United States,N
5476,Wyoming Airlines,,WYG,United States,N
5483,Xerox Corporation,,XER,United States,N
5487,Xtra Airways,XP,CXP,United States,N
5498,Young Flying Service,,YFS,United States,N
5511,Zantop International Airlines,,ZAN,United States,N
5515,Zephyr Express,,RZR,United States,N
5521,Zip,3J,WZP,Canada,N
5523,Zoom Airlines,Z4,OOM,Canada,Y
8809,Island Air (WP),WP,MKU,United States,Y
9828,Ciel Canadien,YC,YCC,Canada,Y
9829,Canadian National Airways,CN,YCP,Canada,Y
9833,Epic Holiday,FA,4AA,United States,Y
9840,JetWind,,JWW,United States,N
10118,Blue Sky America,BU,BKY,United States,N
10119,Texas Spirit,XS,TXP,United States,N
10121,Illinois Airways,IL,ILW,United States,N
10123,Texas Wings,TQ,TXW,United States,Y
10124,California Western,KT,CWS,United States,N
10226,Atifly,A1,A1F,United States,Y
10673,CanXpress,C1,CA1,Canada,Y
10683,CanXplorer,C2,CAP,Canada,Y
10735,World Experience Airline,W1,WE1,Canada,Y
10748,Locair,ZQ,LOC,United States,Y
10765,SeaPort Airlines,K5,SQH,United States,Y
10796,Fly Illi,IL,ILY,United States,N
10945,Enerjet,,ENJ,Canada,Y
11922,Worldways,WG,WGC,Canada,N
13391,U.S. Air,-+,--+,United States,Y
13633,PanAm World Airways,WQ,PQW,United States,Y
15887,CBM America,,XBM,United States,Y
15975,Black Stallion Airways,BZ,BSA,United States,Y
16264,Trans Pas Air,T6,TP6,United States,Y
16459,Sky Regional,RS,SKV,Canada,Y
16702,Usa Sky Cargo,E1,ES2,United States,Y
16726,Era Alaska,7H,ERR,United States,Y
16735,Hankook Air US,H1,HA1,United States,Y
16753,Canadian World,10,CNN,Canada,N
16932,Orbit Airlines,,OBT,United States,Y
17563,XOJET,,XOJ,United States,Y
17628,Orbit International Airlines,,OAI,United States,Y
17629,Orbit Regional Airlines,,OAR,United States,Y
17630,Orbit Atlantic Airways,,OAN,United States,Y
17841,Aws express,B0,666,United States,Y
17859,Southjet,76,SJS,United States,Y
17860,Southjet connect,77,ZCS,United States,Y
17862,Southjet cargo,78,XAN,United States,Y
18178,Vision Airlines (V2),V2,RBY,United States,Y
18239,Yellowtail,YE,YEL,United States,Y
18241,Royal Airways,KG,RAW,United States,Y
18257,Executive AirShare,,XSR,United States,Y
18529,T.J. Air,TJ,TJA,United States,Y
18545,ValueJet,J7,VJA,United States,N
18930,Maryland Air,M1,M1F,United States,Y
19016,Apache Air,ZM,IWA,United States,Y
19204,Eastern Atlantic Charters,,EDI,United States,N
19262,ViznAir,,VZA,United States,N
19287,National Air Cargo,N8,NCR,United States,Y
19290,Eastern Atlantic Virtual Airlines,13,EAV,United States,Y
19337,Transair,,TTZ,Canada,Y
19350,Comfort Express Virtual Charters Albany,,EVC,United States,Y
19351,Comfort Express Virtual Charters,,CEO,United States,Y
19423,Key Air,,KWY,United States,N
19433,XAIR USA,XA,XAU,United States,Y
19465,Global Freightways,F5,GF5,United States,N
19538,Vintage Props and Jets,,VPP,United States,N
19619,Envoy Air,,ENY,United States,Y
19674,Rainbow Air (RAI),RN,RAB,United States,Y
19675,Rainbow Air Canada,RY,RAY,Canada,Y
19676,Rainbow Air Polynesia,RX,RPO,United States,Y
19678,Rainbow Air US,RM,RNY,United States,Y
19774,Spike Airlines,S0,SAL,United States,Y
19804,All America,A2,AL2,United States,Y
19890,Dense Airways,KP,DWA,United States,Y
19891,Dense Connection,KZ,DC2,United States,Y
19917,Jet Suite,,RSP,United States,Y
20060,San Dima Air,,SDI,United States,Y
20285,WestJet Encore,WR,WEN,Canada,Y
20293,Sky Regional Airlines,,SKV,Canada,Y
20565,Boutique Air (Priv),4B,BTQ,United States,Y
20607,Liberty Airways,LE,LTY,United States,Y
20808,Alghanim,,KYA,United States,Y
20931,Southern Airways Express,,LTD,United States,Y
20976,World Scale Airlines,W3,WSS,United States,Y
20978,All America US,AG,SSA,United States,Y
20991,Choice Airways,,CSX,United States,Y
20996,Dynamic Airways,,DYA,United States,Y
21124,ViaAir,,SRY,United States,Y
21251,Lynx Aviation (L3/SSX),,SSX,United States,N
