G4,35,4167,4028,
G4,35,4167,4016,
G4,35,4167,4359,
G4,35,4167,4348,
G4,35,4167,4336,
G4,35,4167,4040,
G4,35,4167,4116,
G4,35,4167,3855,
G4,35,4167,3676,
G4,35,4167,4356,
G4,35,4167,3881,
G4,35,4348,6505,
G4,35,4348,3877,
G4,35,4348,7056,
G4,35,4348,3617,
G4,35,4348,4167,
G4,35,3609,3877,
G4,35,5772,3877,
G4,35,4271,6505,
G4,35,3661,3617,
G4,35,3745,3617,
G4,35,4040,7056,
G4,35,4040,3617,
G4,35,4040,4167,
G4,35,4116,3617,
G4,35,4116,4167,
G4,35,3855,4167,
G4,35,3676,3533,
G4,35,3676,7056,
G4,35,3676,3617,
G4,35,3676,4167,
G4,35,4356,3877,
G4,35,4356,4167,
G4,35,3881,3515,
G4,35,3881,7056,
G4,35,3881,3617,
G4,35,3881,4167,
HA,2688,3728,3415,
HA,2688,3728,3797,
HA,2688,3728,3514,
HA,2688,3728,3877,
HA,2688,3728,3484,
HA,2688,3728,3602,
HA,2688,3728,3851,
HA,2688,3728,3705,
HA,2688,3728,3453,
HA,2688,3728,3456,
HA,2688,3728,3720,
HA,2688,3728,3462,
HA,2688,3728,3731,
HA,2688,3728,3577,
HA,2688,3728,3469,
HA,2688,3728,3817,
HA,2688,3415,3728,
HA,2688,3415,3456,
HA,2688,3797,3728,
HA,2688,3797,3877,Y
HA,2688,3514,3728,
HA,2688,3514,3456,
HA,2688,3877,3728,
HA,2688,3877,3797,Y
HA,2688,3877,3469,Y
HA,2688,3484,3728,
HA,2688,3484,3456,
HA,2688,3602,3728,
HA,2688,3602,3456,
HA,2688,3851,3728,
HA,2688,3705,3728,
HA,2688,3453,3728,
HA,2688,3453,3456,
HA,2688,3456,3728,
HA,2688,3456,3415,
HA,2688,3456,3514,
HA,2688,3456,3484,
HA,2688,3456,3602,
HA,2688,3456,3453,
HA,2688,3456,3577,
HA,2688,3456,3748,
HA,2688,3720,3728,
HA,2688,3462,3728,
HA,2688,3731,3728,
HA,2688,3577,3728,
HA,2688,3577,3456,
HA,2688,3469,3728,
HA,2688,3469,3877,Y
HA,2688,3748,3456,
HA,2688,3817,3728,
J3,3734,49,72,
J3,3734,49,90,
J3,3734,49,136,
J3,3734,72,49,
J3,3734,72,136,
J3,3734,87,112,
J3,3734,90,49,
J3,3734,90,109,
J3,3734,90,112,
J3,3734,109,90,
J3,3734,109,136,
J3,3734,112,87,
J3,3734,112,90,
J3,3734,136,49,
J3,3734,136,72,
J3,3734,136,109,
J3,3734,136,196,
J3,3734,196,136,
JB,2731,5500,4106,
JB,2731,4106,5500,
JV,1434,5479,115,
JV,1434,5479,121,
JV,1434,21,121,
JV,1434,21,133,
JV,1434,58,5524,
JV,1434,67,115,
JV,1434,67,121,
JV,1434,67,5527,
JV,1434,67,169,
JV,1434,5524,58,
JV,1434,5524,160,
JV,1434,115,5479,
JV,1434,115,67,
JV,1434,115,160,
JV,1434,121,5479,
JV,1434,121,21,
JV,1434,121,143,
JV,1434,121,160,
JV,1434,121,169,
JV,1434,5527,67,
JV,1434,5527,160,
JV,1434,5527,169,
JV,1434,133,21,
JV,1434,133,121,
JV,1434,133,143,
JV,1434,133,177,
JV,1434,143,133,
JV,1434,143,190,
JV,1434,160,58,
JV,1434,160,5524,
JV,1434,160,115,
JV,1434,160,5527,
JV,1434,169,5479,
JV,1434,169,67,
JV,1434,169,121,
JV,1434,169,5527,
JV,1434,177,133,
JV,1434,190,121,
JV,1434,190,143,
K5,10765,5716,3690,
K5,10765,3690,5716,
K5,10765,3690,3704,
K5,10765,3644,3689,
K5,10765,3502,3696,
K5,10765,3696,3502,
K5,10765,3696,5741,
K5,10765,5960,7142,
K5,10765,5960,3492,
K5,10765,7142,5960,
K5,10765,7142,3492,
K5,10765,5963,3492,
K5,10765,5963,5961,
K5,10765,5741,3696,
K5,10765,5741,3473,
K5,10765,3461,3458,
K5,10765,3461,3473,
K5,10765,3689,3644,
K5,10765,3689,3731,
K5,10765,3492,5960,
K5,10765,3492,7142,
K5,10765,3492,5963,
K5,10765,3492,5961,
K5,10765,3458,3461,
K5,10765,3458,5771,
K5,10765,3473,3696,
K5,10765,3473,5741,
K5,10765,3473,3461,
K5,10765,3473,3704,
K5,10765,3704,3690,
K5,10765,3704,3473,
K5,10765,5757,3720,
K5,10765,6883,3720,
K5,10765,3720,5757,
K5,10765,3720,6883,
K5,10765,3731,3689,
K5,10765,5961,5963,
K5,10765,5961,3492,
K5,10765,5771,3458,
KO,109,3774,3429,
KO,109,3429,3774,
KS,3935,3794,3774,
KS,3935,3774,3794,
KS,3935,3774,5967,
KS,3935,3774,3854,
KS,3935,3774,3460,
KS,3935,3774,5965,
KS,3935,3774,6742,
KS,3935,3774,3426,
KS,3935,3774,3428,
KS,3935,3774,7088,
KS,3935,5967,3774,
KS,3935,5967,5965,
KS,3935,3448,3857,
KS,3935,3448,3771,
KS,3935,3448,3528,
KS,3935,3854,3774,
KS,3935,3460,3774,
KS,3935,3857,3448,
KS,3935,5965,3774,
KS,3935,5965,5967,
KS,3935,3771,3448,
KS,3935,3528,3448,
KS,3935,6742,3774,
KS,3935,3426,3774,
KS,3935,3426,3428,
KS,3935,3428,3774,
KS,3935,3428,3426,
KS,3935,7088,3774,
LW,3865,4019,3597,
LW,3865,4019,7584,
LW,3865,3597,4019,
LW,3865,6739,3714,Y
LW,3865,3714,6739,Y
LW,3865,3714,5751,Y
LW,3865,3550,5775,Y
LW,3865,7584,4019,
LW,3865,5751,3714,Y
LW,3865,5775,3550,Y
M5,3123,3726,5731,
M5,3123,3726,7083,
M5,3123,5731,3726,
M5,3123,7083,7082,
M5,3123,7082,3726,
NK,4687,3524,3448,
NK,4687,3524,3645,
NK,4687,3524,3533,
NK,4687,3524,3878,
NK,4687,3524,3515,
NK,4687,3524,3830,
NK,4687,3524,3793,
NK,4687,3524,3646,
NK,4687,3682,3670,
NK,4687,3682,3533,
NK,4687,3448,3524,
NK,4687,3448,3670,
NK,4687,3448,3533,
NK,4687,3448,3515,
NK,4687,3448,3830,
NK,4687,3849,3670,
NK,4687,3849,3533,
NK,4687,3849,3877,
NK,4687,3849,3858,
NK,4687,3849,3515,
NK,4687,4285,3515,
NK,4687,3751,3670,
NK,4687,3751,3645,
NK,4687,3751,3533,
NK,4687,3751,3550,
NK,4687,3751,3877,
NK,4687,3751,3858,
NK,4687,3751,3830,
NK,4687,3751,3462,
NK,4687,3670,3682,
NK,4687,3670,3448,
NK,4687,3670,3849,
NK,4687,3670,3751,
NK,4687,3670,3645,
NK,4687,3670,3533,
NK,4687,3670,3877,
NK,4687,3670,3484,
NK,4687,3670,3697,
NK,4687,3670,3878,
NK,4687,3670,3858,
NK,4687,3670,3861,
NK,4687,3670,3515,
NK,4687,3670,3453,
NK,4687,3670,3830,
NK,4687,3670,3720,
NK,4687,3670,3752,
NK,4687,3670,3462,
NK,4687,3670,3731,
NK,4687,3670,3646,
NK,4687,3645,3524,
NK,4687,3645,3751,
NK,4687,3645,3670,
NK,4687,3645,3533,
NK,4687,3645,3550,
NK,4687,3645,3877,
NK,4687,3645,3484,
NK,4687,3645,3697,
NK,4687,3645,3878,
NK,4687,3645,3515,
NK,4687,3645,3793,
NK,4687,3645,3646,
NK,4687,3533,3524,
NK,4687,3533,3682,
NK,4687,3533,3448,
NK,4687,3533,3849,
NK,4687,3533,3751,
NK,4687,3533,3670,
NK,4687,3533,3645,
NK,4687,3533,3630,
NK,4687,3533,3877,
NK,4687,3533,3484,
NK,4687,3533,5747,
NK,4687,3533,3697,
NK,4687,3533,3878,
NK,4687,3533,3515,
NK,4687,3533,3830,
NK,4687,3533,3771,
NK,4687,3533,3646,
NK,4687,3630,3533,
NK,4687,3630,3515,
NK,4687,3550,3751,
NK,4687,3550,3645,
NK,4687,3550,3877,
NK,4687,3550,3484,
NK,4687,3550,3878,
NK,4687,3550,3858,
NK,4687,3550,3830,
NK,4687,3877,3849,
NK,4687,3877,3751,
NK,4687,3877,3670,
NK,4687,3877,3645,
NK,4687,3877,3533,
NK,4687,3877,3550,
NK,4687,3877,3484,
NK,4687,3877,3858,
NK,4687,3877,3453,
NK,4687,3877,3830,
NK,4687,3877,3720,
NK,4687,3877,3752,
NK,4687,3877,3731,
NK,4687,3484,3670,
NK,4687,3484,3645,
NK,4687,3484,3533,
NK,4687,3484,3550,
NK,4687,3484,3877,
NK,4687,3484,3858,
NK,4687,3484,3830,
NK,4687,5747,3533,
NK,4687,5747,3878,
NK,4687,5747,3515,
NK,4687,3697,3670,
NK,4687,3697,3645,
NK,4687,3697,3533,
NK,4687,3697,3515,
NK,4687,3697,3830,
NK,4687,3878,3524,
NK,4687,3878,3670,
NK,4687,3878,3645,
NK,4687,3878,3533,
NK,4687,3878,3550,
NK,4687,3878,5747,
NK,4687,3878,3830,
NK,4687,3858,3849,
NK,4687,3858,3751,
NK,4687,3858,3670,
NK,4687,3858,3550,
NK,4687,3858,3877,
NK,4687,3858,3484,
NK,4687,3858,3830,
NK,4687,3861,3670,
NK,4687,3515,3524,
NK,4687,3515,3448,
NK,4687,3515,3849,
NK,4687,3515,4285,
NK,4687,3515,3670,
NK,4687,3515,3645,
NK,4687,3515,3533,
NK,4687,3515,3630,
NK,4687,3515,5747,
NK,4687,3515,3697,
NK,4687,3515,3830,
NK,4687,3515,3771,
NK,4687,3515,3752,
NK,4687,3453,3670,
NK,4687,3453,3877,
NK,4687,3453,3830,
NK,4687,3830,3524,
NK,4687,3830,3448,
NK,4687,3830,3751,
NK,4687,3830,3670,
NK,4687,3830,3533,
NK,4687,3830,3550,
NK,4687,3830,3877,
NK,4687,3830,3484,
NK,4687,3830,3697,
NK,4687,3830,3878,
NK,4687,3830,3858,
NK,4687,3830,3515,
NK,4687,3830,3453,
NK,4687,3830,3793,
NK,4687,3830,3646,
NK,4687,3771,3533,
NK,4687,3771,3515,
NK,4687,3720,3670,
NK,4687,3720,3877,
NK,4687,3720,3731,
NK,4687,3752,3670,
NK,4687,3752,3877,
NK,4687,3752,3515,
NK,4687,3462,3751,
NK,4687,3462,3670,
NK,4687,3793,3524,
NK,4687,3793,3645,
NK,4687,3793,3830,
NK,4687,3731,3670,
NK,4687,3731,3877,
NK,4687,3731,3720,
NK,4687,3646,3524,
NK,4687,3646,3670,
NK,4687,3646,3645,
NK,4687,3646,3533,
NK,4687,3646,3830,
PD,4021,3448,144,
PD,4021,3494,144,
PD,4021,3714,144,
PD,4021,3747,144,
PD,4021,3515,144,
PD,4021,21,144,
PD,4021,73,100,
PD,4021,73,146,
PD,4021,73,189,
PD,4021,100,73,
PD,4021,100,117,
PD,4021,100,144,
PD,4021,111,144,
PD,4021,113,144,
PD,4021,117,100,
PD,4021,121,144,
PD,4021,133,144,
PD,4021,143,144,
PD,4021,144,3448,
PD,4021,144,3494,
PD,4021,144,3714,
PD,4021,144,3747,
PD,4021,144,3515,
PD,4021,144,21,
PD,4021,144,100,
PD,4021,144,111,
PD,4021,144,113,
PD,4021,144,121,
PD,4021,144,133,
PD,4021,144,143,
PD,4021,144,146,
PD,4021,146,73,
PD,4021,146,144,
PD,4021,189,73,
SY,4356,3448,3858,
SY,4356,3520,3544,
SY,4356,3520,3858,
SY,4356,3670,3858,
SY,4356,3797,3858,
SY,4356,3544,3520,
SY,4356,3544,3858,
SY,4356,3877,3858,
SY,4356,3484,3858,
SY,4356,3878,3858,
SY,4356,3747,3858,
SY,4356,3858,3448,
SY,4356,3858,3520,
SY,4356,3858,3670,
SY,4356,3858,3797,
SY,4356,3858,3544,
SY,4356,3858,3877,
SY,4356,3858,3484,
SY,4356,3858,3878,
SY,4356,3858,3747,
SY,4356,3858,3462,
SY,4356,3858,3839,
SY,4356,3858,3793,
SY,4356,3858,3731,
SY,4356,3858,3577,
SY,4356,3858,3469,
SY,4356,3462,3858,
SY,4356,3839,3858,
SY,4356,3793,3858,
SY,4356,3731,3858,
SY,4356,3577,3858,
SY,4356,3469,3858,
TJ,18529,3517,3589,
TJ,18529,3517,3624,
TJ,18529,3589,3517,
TJ,18529,3624,3517,
TS,1317,3533,146,Y
TS,1317,3533,193,Y
TS,1317,3878,73,
TS,1317,3878,117,Y
TS,1317,3878,146,
TS,1317,3878,189,Y
TS,1317,3878,193,Y
TS,1317,73,3878,Y
TS,1317,111,146,
TS,1317,117,3878,Y
TS,1317,146,3533,Y
TS,1317,146,3878,
TS,1317,146,111,
TS,1317,146,193,
TS,1317,156,178,
TS,1317,178,49,
TS,1317,178,156,
TS,1317,189,3878,Y
TS,1317,193,3533,Y
TS,1317,193,3878,Y
TS,1317,193,111,
TS,1317,193,146,
UA,5209,4355,3830,Y
UA,5209,4019,3751,Y
UA,5209,4019,3550,
UA,5209,4019,3484,Y
UA,5209,4019,3830,Y
UA,5209,4019,3469,Y
UA,5209,4384,5727,Y
UA,5209,4384,3469,Y
UA,5209,4384,3817,Y
UA,5209,3524,3550,Y
UA,5209,3524,3830,Y
UA,5209,3852,3550,Y
UA,5209,7067,7066,Y
UA,5209,3864,3486,Y
UA,5209,3864,3494,Y
UA,5209,3864,3714,Y
UA,5209,3864,3830,
UA,5209,7073,3751,Y
UA,5209,7073,3743,Y
UA,5209,3840,3751,Y
UA,5209,3840,3550,Y
UA,5209,3774,3751,
UA,5209,3774,3830,
UA,5209,3774,3577,
UA,5209,3694,3714,Y
UA,5209,3694,4169,Y
UA,5209,7001,3751,Y
UA,5209,7001,3484,Y
UA,5209,3682,3486,Y
UA,5209,3682,3751,Y
UA,5209,3682,3494,Y
UA,5209,3682,3714,Y
UA,5209,3682,3550,Y
UA,5209,3682,3697,
UA,5209,3682,3830,Y
UA,5209,3682,3469,
UA,5209,3682,193,Y
UA,5209,4047,3830,Y
UA,5209,3673,3486,Y
UA,5209,3673,3751,
UA,5209,3673,3494,
UA,5209,3673,3714,Y
UA,5209,3673,3550,
UA,5209,3673,3484,Y
UA,5209,3673,3830,
UA,5209,3673,3469,
UA,5209,4007,3830,Y
UA,5209,4286,3830,Y
UA,5209,3825,3714,
UA,5209,3825,3830,
UA,5209,3825,146,Y
UA,5209,3825,193,Y
UA,5209,5722,3486,Y
UA,5209,5722,7059,Y
UA,5209,3558,3751,Y
UA,5209,3558,3550,Y
UA,5209,3558,3484,Y
UA,5209,3558,3469,Y
UA,5209,4129,3714,Y
UA,5209,3811,3751,Y
UA,5209,3811,3550,Y
UA,5209,3811,3830,Y
UA,5209,4021,3751,
UA,5209,4083,3751,Y
UA,5209,5724,3714,Y
UA,5209,5724,7062,Y
UA,5209,3690,3486,Y
UA,5209,3690,3751,Y
UA,5209,3690,3494,Y
UA,5209,3690,3714,Y
UA,5209,3690,3550,Y
UA,5209,3690,3830,Y
UA,5209,3495,3751,
UA,5209,3495,3484,Y
UA,5209,3495,3830,Y
UA,5209,3495,3469,Y
UA,5209,3448,3486,
UA,5209,3448,3751,
UA,5209,3448,3494,
UA,5209,3448,3714,
UA,5209,3448,3550,
UA,5209,3448,3484,
UA,5209,3448,3830,
UA,5209,3448,3469,
UA,5209,3448,73,Y
UA,5209,3448,100,Y
UA,5209,3448,146,Y
UA,5209,3448,193,Y
UA,5209,3738,3550,Y
UA,5209,3846,3550,Y
UA,5209,3711,3494,
UA,5209,3711,3714,Y
UA,5209,3711,3830,Y
UA,5209,3820,3486,
UA,5209,3820,3494,Y
UA,5209,3820,3714,Y
UA,5209,3820,3830,
UA,5209,3644,3751,Y
UA,5209,3644,3469,Y
UA,5209,3849,3486,Y
UA,5209,3849,3751,
UA,5209,3849,3494,Y
UA,5209,3849,3550,
UA,5209,3849,3484,
UA,5209,3849,3830,
UA,5209,3849,3469,
UA,5209,4020,3751,
UA,5209,4020,3830,Y
UA,5209,3561,3714,Y
UA,5209,3561,3550,Y
UA,5209,3561,3830,Y
UA,5209,4112,3830,Y
UA,5209,7066,3751,Y
UA,5209,5727,4384,Y
UA,5209,5727,3469,Y
UA,5209,4015,3714,Y
UA,5209,3806,3486,Y
UA,5209,3806,3494,Y
UA,5209,3806,3714,Y
UA,5209,3806,3550,Y
UA,5209,3806,3830,Y
UA,5209,3710,3469,Y
UA,5209,4043,3751,Y
UA,5209,4043,3830,Y
UA,5209,5730,3714,Y
UA,5209,5730,4284,Y
UA,5209,4088,3484,Y
UA,5209,3486,3864,Y
UA,5209,3486,3682,Y
UA,5209,3486,3673,Y
UA,5209,3486,5722,Y
UA,5209,3486,3690,Y
UA,5209,3486,3448,
UA,5209,3486,3820,Y
UA,5209,3486,3849,
UA,5209,3486,3806,Y
UA,5209,3486,3876,Y
UA,5209,3486,3759,Y
UA,5209,3486,3627,Y
UA,5209,3486,3520,Y
UA,5209,3486,3751,
UA,5209,3486,3670,Y
UA,5209,3486,5734,Y
UA,5209,3486,4276,
UA,5209,3486,3494,
UA,5209,3486,4058,Y
UA,5209,3486,3533,
UA,5209,3486,4089,
UA,5209,3486,3685,Y
UA,5209,3486,4034,Y
UA,5209,3486,3714,
UA,5209,3486,3550,
UA,5209,3486,3585,Y
UA,5209,3486,7059,Y
UA,5209,3486,3877,
UA,5209,3486,3484,
UA,5209,3486,3697,Y
UA,5209,3486,3458,Y
UA,5209,3486,3878,
UA,5209,3486,3717,Y
UA,5209,3486,3858,Y
UA,5209,3486,3861,Y
UA,5209,3486,3830,
UA,5209,3486,3722,Y
UA,5209,3486,3462,
UA,5209,3486,4114,Y
UA,5209,3486,3608,Y
UA,5209,3486,3622,Y
UA,5209,3486,3793,
UA,5209,3486,4014,Y
UA,5209,3486,3469,
UA,5209,3486,3678,Y
UA,5209,3486,3745,Y
UA,5209,3486,3646,
UA,5209,3486,193,Y
UA,5209,3715,3550,Y
UA,5209,3876,3486,Y
UA,5209,3876,3494,Y
UA,5209,3876,3714,Y
UA,5209,3876,3550,Y
UA,5209,3876,3830,
UA,5209,3759,3486,Y
UA,5209,3759,3751,Y
UA,5209,3759,3494,Y
UA,5209,3759,3714,Y
UA,5209,3759,3550,Y
UA,5209,3759,3830,
UA,5209,3759,193,Y
UA,5209,5732,3830,Y
UA,5209,4344,3751,Y
UA,5209,3819,3751,Y
UA,5209,3819,3714,Y
UA,5209,3819,3550,Y
UA,5209,3819,3484,Y
UA,5209,3819,3830,Y
UA,5209,3819,3469,Y
UA,5209,3872,3751,Y
UA,5209,3744,3550,Y
UA,5209,3488,3751,Y
UA,5209,3488,3494,Y
UA,5209,3488,3714,Y
UA,5209,3488,3550,Y
UA,5209,3488,3830,Y
UA,5209,4045,3830,Y
UA,5209,3804,3751,Y
UA,5209,3804,5777,Y
UA,5209,3502,3550,Y
UA,5209,3627,3486,Y
UA,5209,3627,3751,Y
UA,5209,3627,3494,Y
UA,5209,3627,3714,Y
UA,5209,3627,3830,Y
UA,5209,3520,3486,Y
UA,5209,3520,3751,
UA,5209,3520,3494,Y
UA,5209,3520,3550,
UA,5209,3520,3830,
UA,5209,3520,3469,
UA,5209,5733,3751,Y
UA,5209,5733,4341,Y
UA,5209,3751,4019,Y
UA,5209,3751,7067,Y
UA,5209,3751,7073,Y
UA,5209,3751,3840,Y
UA,5209,3751,3774,
UA,5209,3751,7001,Y
UA,5209,3751,3682,Y
UA,5209,3751,3673,
UA,5209,3751,3558,Y
UA,5209,3751,3811,Y
UA,5209,3751,4021,
UA,5209,3751,4083,Y
UA,5209,3751,3690,Y
UA,5209,3751,3495,
UA,5209,3751,3448,
UA,5209,3751,3644,Y
UA,5209,3751,3849,
UA,5209,3751,4020,
UA,5209,3751,4043,Y
UA,5209,3751,3486,
UA,5209,3751,3759,Y
UA,5209,3751,4344,Y
UA,5209,3751,3819,Y
UA,5209,3751,3872,Y
UA,5209,3751,3488,Y
UA,5209,3751,3804,Y
UA,5209,3751,3627,Y
UA,5209,3751,3520,
UA,5209,3751,3670,
UA,5209,3751,7064,Y
UA,5209,3751,3713,Y
UA,5209,3751,3729,
UA,5209,3751,3645,Y
UA,5209,3751,4250,Y
UA,5209,3751,3559,Y
UA,5209,3751,4099,Y
UA,5209,3751,3494,
UA,5209,3751,4292,Y
UA,5209,3751,3687,Y
UA,5209,3751,4127,Y
UA,5209,3751,3533,
UA,5209,3751,3743,Y
UA,5209,3751,4009,Y
UA,5209,3751,4296,Y
UA,5209,3751,3467,
UA,5209,3751,4063,
UA,5209,3751,3685,Y
UA,5209,3751,3880,Y
UA,5209,3751,7051,Y
UA,5209,3751,4339,Y
UA,5209,3751,3504,Y
UA,5209,3751,3728,
UA,5209,3751,4113,Y
UA,5209,3751,3714,
UA,5209,3751,3550,
UA,5209,3751,3457,
UA,5209,3751,4100,Y
UA,5209,3751,3585,Y
UA,5209,3751,3659,Y
UA,5209,3751,4027,
UA,5209,3751,3514,
UA,5209,3751,5746,Y
UA,5209,3751,3877,
UA,5209,3751,3484,
UA,5209,3751,3829,Y
UA,5209,3751,3697,
UA,5209,3751,3602,
UA,5209,3751,3660,Y
UA,5209,3751,3543,Y
UA,5209,3751,3652,Y
UA,5209,3751,3458,
UA,5209,3751,3878,
UA,5209,3751,3473,Y
UA,5209,3751,4101,Y
UA,5209,3751,3576,
UA,5209,3751,3717,Y
UA,5209,3751,4072,Y
UA,5209,3751,3498,Y
UA,5209,3751,3948,Y
UA,5209,3751,3459,Y
UA,5209,3751,4216,Y
UA,5209,3751,3858,
UA,5209,3751,3861,
UA,5209,3751,6880,Y
UA,5209,3751,3456,
UA,5209,3751,3863,Y
UA,5209,3751,3454,
UA,5209,3751,3734,Y
UA,5209,3751,3830,
UA,5209,3751,3720,
UA,5209,3751,3752,
UA,5209,3751,3462,
UA,5209,3751,4046,Y
UA,5209,3751,5761,Y
UA,5209,3751,3570,
UA,5209,3751,6133,Y
UA,5209,3751,3839,Y
UA,5209,3751,3527,Y
UA,5209,3751,4087,Y
UA,5209,3751,4103,Y
UA,5209,3751,5766,Y
UA,5209,3751,3807,
UA,5209,3751,3793,
UA,5209,3751,3784,Y
UA,5209,3751,3731,
UA,5209,3751,3621,
UA,5209,3751,3949,Y
UA,5209,3751,4014,Y
UA,5209,3751,3577,
UA,5209,3751,3469,
UA,5209,3751,4348,Y
UA,5209,3751,4064,Y
UA,5209,3751,3609,Y
UA,5209,3751,3748,
UA,5209,3751,3536,Y
UA,5209,3751,3817,
UA,5209,3751,3867,
UA,5209,3751,3678,Y
UA,5209,3751,3646,
UA,5209,3751,3855,Y
UA,5209,3751,3636,Y
UA,5209,3751,3676,Y
UA,5209,3751,4356,Y
UA,5209,3751,49,
UA,5209,3751,90,Y
UA,5209,3751,120,Y
UA,5209,3751,146,Y
UA,5209,3751,156,
UA,5209,3751,160,Y
UA,5209,3751,166,Y
UA,5209,3751,178,
UA,5209,3751,193,Y
UA,5209,3670,3486,Y
UA,5209,3670,3751,
UA,5209,3670,3494,
UA,5209,3670,3714,
UA,5209,3670,3550,
UA,5209,3670,3484,Y
UA,5209,3670,3830,
UA,5209,3670,3469,
UA,5209,3670,193,Y
UA,5209,7064,3751,Y
UA,5209,3598,3830,Y
UA,5209,3713,3751,Y
UA,5209,3729,3751,
UA,5209,3729,3494,Y
UA,5209,3729,3550,Y
UA,5209,3729,3830,
UA,5209,3645,3751,Y
UA,5209,3645,3494,Y
UA,5209,3645,3714,Y
UA,5209,3645,3550,
UA,5209,3645,3830,
UA,5209,3645,193,Y
UA,5209,5734,3486,Y
UA,5209,5734,4058,Y
UA,5209,5735,3830,Y
UA,5209,4250,3751,Y
UA,5209,3946,3830,Y
UA,5209,3559,3751,Y
UA,5209,3559,3550,Y
UA,5209,4276,3486,
UA,5209,4099,3751,Y
UA,5209,4099,3720,Y
UA,5209,4099,3469,Y
UA,5209,3494,3864,Y
UA,5209,3494,3682,Y
UA,5209,3494,3673,
UA,5209,3494,3690,Y
UA,5209,3494,3448,
UA,5209,3494,3711,
UA,5209,3494,3820,Y
UA,5209,3494,3849,Y
UA,5209,3494,3806,Y
UA,5209,3494,3486,
UA,5209,3494,3876,Y
UA,5209,3494,3759,Y
UA,5209,3494,3488,Y
UA,5209,3494,3627,Y
UA,5209,3494,3520,
UA,5209,3494,3751,
UA,5209,3494,3670,
UA,5209,3494,3729,Y
UA,5209,3494,3645,Y
UA,5209,3494,3533,
UA,5209,3494,3685,Y
UA,5209,3494,4008,Y
UA,5209,3494,4034,Y
UA,5209,3494,3728,
UA,5209,3494,3714,
UA,5209,3494,3550,
UA,5209,3494,3585,Y
UA,5209,3494,3947,Y
UA,5209,3494,3712,Y
UA,5209,3494,3877,
UA,5209,3494,3484,
UA,5209,3494,3458,Y
UA,5209,3494,3878,
UA,5209,3494,3473,Y
UA,5209,3494,4011,Y
UA,5209,3494,3576,
UA,5209,3494,3717,Y
UA,5209,3494,3459,Y
UA,5209,3494,3858,Y
UA,5209,3494,3861,
UA,5209,3494,3515,Y
UA,5209,3494,3863,Y
UA,5209,3494,3454,Y
UA,5209,3494,3830,
UA,5209,3494,3611,Y
UA,5209,3494,3722,
UA,5209,3494,3720,
UA,5209,3494,3462,
UA,5209,3494,3570,Y
UA,5209,3494,3641,Y
UA,5209,3494,3862,
UA,5209,3494,3626,Y
UA,5209,3494,3608,Y
UA,5209,3494,3622,Y
UA,5209,3494,3793,
UA,5209,3494,3731,
UA,5209,3494,3621,
UA,5209,3494,3613,Y
UA,5209,3494,4014,Y
UA,5209,3494,3577,
UA,5209,3494,3469,
UA,5209,3494,3867,
UA,5209,3494,3678,Y
UA,5209,3494,3745,Y
UA,5209,3494,3646,
UA,5209,3494,3855,Y
UA,5209,3494,3676,Y
UA,5209,3494,4356,Y
UA,5209,3494,49,
UA,5209,3494,73,Y
UA,5209,3494,100,Y
UA,5209,3494,111,Y
UA,5209,3494,117,Y
UA,5209,3494,146,Y
UA,5209,3494,156,Y
UA,5209,3494,189,
UA,5209,3494,193,Y
UA,5209,3875,3533,Y
UA,5209,3875,3793,Y
UA,5209,3875,3646,Y
UA,5209,4292,3751,Y
UA,5209,4292,3830,Y
UA,5209,3687,3751,Y
UA,5209,3687,3877,Y
UA,5209,3687,3484,Y
UA,5209,3687,3469,Y
UA,5209,5738,3714,Y
UA,5209,4127,3751,Y
UA,5209,4058,3486,Y
UA,5209,4058,5734,Y
UA,5209,3533,3486,
UA,5209,3533,3751,
UA,5209,3533,3494,
UA,5209,3533,3875,Y
UA,5209,3533,3714,
UA,5209,3533,3550,
UA,5209,3533,3878,Y
UA,5209,3533,3830,
UA,5209,3533,3469,
UA,5209,3533,3646,Y
UA,5209,3743,7073,Y
UA,5209,3743,3751,Y
UA,5209,3743,7078,Y
UA,5209,4089,3486,
UA,5209,3843,3830,Y
UA,5209,4009,3751,Y
UA,5209,4009,3830,Y
UA,5209,4041,3830,Y
UA,5209,4296,3751,Y
UA,5209,3467,3751,
UA,5209,4063,3751,
UA,5209,4063,3550,Y
UA,5209,3472,3878,Y
UA,5209,3472,3646,Y
UA,5209,4038,3550,Y
UA,5209,3653,3830,Y
UA,5209,3775,3550,Y
UA,5209,3685,3486,Y
UA,5209,3685,3751,Y
UA,5209,3685,3494,Y
UA,5209,3685,3714,Y
UA,5209,3685,3550,Y
UA,5209,3685,3830,
UA,5209,4008,3494,Y
UA,5209,4008,3714,Y
UA,5209,4008,3830,Y
UA,5209,4034,3486,Y
UA,5209,4034,3494,Y
UA,5209,4034,3714,Y
UA,5209,4034,3550,Y
UA,5209,4034,3830,Y
UA,5209,3880,3751,Y
UA,5209,7051,3751,Y
UA,5209,4339,3751,Y
UA,5209,3504,3751,Y
UA,5209,3728,3751,
UA,5209,3728,3494,
UA,5209,3728,3714,
UA,5209,3728,3550,
UA,5209,3728,3484,
UA,5209,3728,3602,Y
UA,5209,3728,3456,Y
UA,5209,3728,3830,
UA,5209,3728,3469,
UA,5209,3749,3550,Y
UA,5209,3491,5761,Y
UA,5209,3589,3830,Y
